unit_code;cocunut;ctype_code;ctype_name;rating;default_flag;dqi
RBHR;467558;6;Small Medium Business (SMB);SME_10;T;OK
RBAL;175272;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;98458;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;72363;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;187796;3;Corporates;CORP_10;T;OK
RBCZ;294147;3;Corporates;CORP_10;T;OK
AVAL;222214;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;204362;3;Corporates;CORP_10;T;OK
RBBG;163241;3;Corporates;CORP_10;T;OK
RLUA;236344;6;Small Medium Business (SMB);SME_10;T;OK
RBRS;118477;3;Corporates;CORP_10;T;OK
RBRO;706070;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;875119;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;181934;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;75144;3;Corporates;CORP_10;T;OK
RBBH;128426;3;Corporates;CORP_10;T;OK
RBKO;559269;6;Small Medium Business (SMB);SME_10;T;OK
AREALE;702669;6;Small Medium Business (SMB);SME_10;T;OK
RLSI;106241;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;1795636;6;Small Medium Business (SMB);SME_10;T;OK
RBRS;194813;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;144456;3;Corporates;CORP_10;T;OK
RBI;432187;3;Corporates;CORP_10;T;OK
AREALE;715362;3;Corporates;CORP_10;T;OK
RBBY;639664;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;883674;3;Corporates;CORP_10;T;OK
AVAL;527309;6;Small Medium Business (SMB);SME_10;T;OK
RBAL;680744;3;Corporates;CORP_10;T;OK
RBBH;180427;6;Small Medium Business (SMB);SME_10;T;OK
RLSI;196235;3;Corporates;CORP_10;T;OK
AREALE;701941;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;165916;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;75094;3;Corporates;CORP_10;T;OK
AVAL;218977;6;Small Medium Business (SMB);SME_10;T;OK
RFHK;707266;3;Corporates;CORPL_10;T;OK
AVAL;302948;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;302900;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;498161;3;Corporates;CORP_10;T;OK
RBRO;132178;6;Small Medium Business (SMB);CORP_10;T;OK
RBRU;196389;6;Small Medium Business (SMB);SME_10;T;OK
RBRS;118296;3;Corporates;CORP_10;T;OK
AVAL;235970;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;443376;3;Corporates;CORP_10;T;OK
CASRS;1791503;3;Corporates;CORP_10;T;OK
RBRO;247260;6;Small Medium Business (SMB);SME_10;T;OK
RFACTOR;740408;3;Corporates;CORP_10;T;OK
RBCZ;185917;3;Corporates;CORP_10;T;OK
RBBY;895509;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;137688;6;Small Medium Business (SMB);SME_10;T;OK
RBBY;705037;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;292935;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;327015;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;298867;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;652614;6;Small Medium Business (SMB);SME_10;T;OK
TLSK;2036314;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;218179;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;91739;3;Corporates;CORP_10;T;OK
RLRO;181633;6;Small Medium Business (SMB);SME_10;T;OK
RBI;24915;3;Corporates;CORP_10;T;OK
AVAL;624835;3;Corporates;CORP_10;T;OK
RBRO;135049;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;157642;3;Corporates;CORP_10;T;OK
RBCZ;170569;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;318735;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;162722;3;Corporates;CORP_10;T;OK
RBBG;1633584;3;Corporates;CORP_10;T;OK
AVAL;191408;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;703277;3;Corporates;CORP_10;T;OK
RBHU;308766;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;91927;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;108643;3;Corporates;CORP_10;T;OK
RLUA;1400529;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;209809;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;695750;3;Corporates;CORP_10;T;OK
RBILEG;1881;3;Corporates;CORP_10;T;OK
TBSK;1226794;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;209781;6;Small Medium Business (SMB);SME_10;T;OK
RBAL;136633;6;Small Medium Business (SMB);SME_10;T;OK
RBRS;145226;3;Corporates;CORP_10;T;OK
RBHU;227874;3;Corporates;CORP_10;T;OK
RBRO;589644;3;Corporates;CORP_10;T;OK
AVAL;172995;3;Corporates;CORP_10;T;OK
TBSK;151174;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;936503;3;Corporates;CORP_10;T;OK
AVAL;948205;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;217068;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;1469627;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;1875492;6;Small Medium Business (SMB);SME_10;T;OK
RBRS;304296;6;Small Medium Business (SMB);SME_10;T;OK
RLUA;344673;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;170607;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;196049;6;Small Medium Business (SMB);SME_10;T;OK
RBBY;234702;6;Small Medium Business (SMB);SME_10;T;OK
RBRS;131029;3;Corporates;CORP_10;T;OK
RBRO;931332;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;108458;3;Corporates;CORP_10;T;OK
RBRO;180297;3;Corporates;CORP_10;T;OK
TBSK;182467;6;Small Medium Business (SMB);SME_10;T;OK
RBKO;307003;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;221676;6;Small Medium Business (SMB);SME_10;T;OK
CASRS;293765;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;311672;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;143610;39;Associations;CORP_10;T;OK
TLSK;661392;6;Small Medium Business (SMB);SME_10;T;OK
RLBG;150140;3;Corporates;CORP_10;T;OK
RBRO;765524;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;706255;39;Associations;CORP_10;T;OK
RLUA;289145;3;Corporates;CORP_10;T;OK
RBHR;141938;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;404541;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;177221;3;Corporates;CORP_10;T;OK
RBILEG;189622;3;Corporates;CORP_10;T;OK
AVAL;220854;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;176786;3;Corporates;CORP_10;T;OK
RBRO;808249;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;220230;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;179014;3;Corporates;CORP_10;T;OK
RBRO;247671;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;192909;3;Corporates;CORP_10;T;OK
RBBH;165893;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;205847;6;Small Medium Business (SMB);SME_10;T;OK
RLRS;642607;3;Corporates;CORP_10;T;OK
AVAL;322966;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;954445;3;Corporates;CORP_10;T;OK
AVAL;290623;3;Corporates;CORP_10;T;OK
AVAL;176829;3;Corporates;CORP_10;T;OK
RBRO;246896;6;Small Medium Business (SMB);SME_10;T;OK
RLRU;165749;3;Corporates;CORP_10;T;OK
RLBH;165862;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;151232;3;Corporates;CORP_10;T;OK
TLSK;435211;6;Small Medium Business (SMB);SME_10;T;OK
CASRS;138983;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;185885;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;669733;6;Small Medium Business (SMB);SME_10;T;OK
RBBY;1825950;6;Small Medium Business (SMB);SME_10;T;OK
RLBH;163334;3;Corporates;CORP_10;T;OK
RBHU;142742;3;Corporates;CORP_10;T;OK
RBRO;1535131;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;1901374;6;Small Medium Business (SMB);SME_10;T;OK
RBI;70977;26;Finance Companies - supervised;FIN_10;T;OK
RBAL;205590;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;1488549;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;328805;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;162030;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;735992;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;131598;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;602003;6;Small Medium Business (SMB);SME_10;T;OK
ALEASS;765179;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;217787;3;Corporates;SME_10;T;OK
AVAL;319716;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;121814;3;Corporates;CORP_10;T;OK
RBRO;512663;3;Corporates;CORP_10;T;OK
RBBH;165301;3;Corporates;CORP_10;T;OK
AVAL;311884;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;283223;3;Corporates;CORP_10;T;OK
AVAL;343723;6;Small Medium Business (SMB);SME_10;T;OK
RLBG;182757;3;Corporates;CORP_10;T;OK
AVAL;467830;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;341189;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;344757;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;485284;6;Small Medium Business (SMB);SME_10;T;OK
RBBY;1615370;6;Small Medium Business (SMB);SME_10;T;OK
RLBG;195977;3;Corporates;CORP_10;T;OK
RLBG;172777;3;Corporates;CORP_10;T;OK
RBCZ;93876;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;320894;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;139244;3;Corporates;SLOT_RE_6.5;T;OK
TBSK;120265;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;543819;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;652999;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;224954;3;Corporates;CORP_10;T;OK
RLRS;169921;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;131521;3;Corporates;CORP_10;T;OK
RBRO;316064;6;Small Medium Business (SMB);SME_10;T;OK
RBILEG;520879;3;Corporates;CORP_10;T;OK
RBHU;121505;16;GROUP Corporate;CORP_10;T;OK
RBRU;281975;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;135188;6;Small Medium Business (SMB);SME_10;T;OK
RBRS;515091;3;Corporates;CORP_10;T;OK
RBHU;189249;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;323592;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;692309;3;Corporates;CORP_10;T;OK
RLRU;1589850;3;Corporates;CORP_10;T;OK
AVAL;222325;3;Corporates;CORP_10;T;OK
RLBH;128232;6;Small Medium Business (SMB);SME_10;T;OK
ALEASS;701896;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;172962;3;Corporates;CORP_10;T;OK
AVAL;531421;3;Corporates;CORP_10;T;OK
RBBG;178173;3;Corporates;CORP_10;T;OK
AVAL;178490;3;Corporates;CORP_10;T;OK
RBBH;936506;3;Corporates;CORP_10;T;OK
RBHR;109329;3;Corporates;CORP_10;T;OK
RBHR;322380;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;206700;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;314792;6;Small Medium Business (SMB);SME_10;T;OK
RBRS;779864;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;306132;36;Private Individual (Non-Retail);CORP_10;T;OK
RBHU;660935;3;Corporates;CORP_10;T;OK
RBBG;146333;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;1412408;3;Corporates;CORP_10;T;OK
TBSK;206175;3;Corporates;CORP_10;T;OK
RBKO;137154;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;237259;4;Government-Owned Commercial Undertaking;CORP_10;T;OK
TBSK;139653;6;Small Medium Business (SMB);CORP_10;T;OK
RBILEG;296226;3;Corporates;CORP_10;T;OK
TBSK;91016;3;Corporates;CORP_10;T;OK
RBRU;161658;3;Corporates;CORP_10;T;OK
RBRU;227129;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;441818;6;Small Medium Business (SMB);SME_10;T;OK
RBRS;885821;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;214270;3;Corporates;CORP_10;T;OK
RBHU;467255;3;Corporates;CORP_10;T;OK
RBHR;205735;3;Corporates;CORP_10;T;OK
AVAL;222059;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;213451;3;Corporates;CORP_10;T;OK
RBBG;126347;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;182176;6;Small Medium Business (SMB);SME_10;T;OK
RBAL;205776;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;710574;39;Associations;CORP_10;T;OK
RBRS;141809;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;602457;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;215603;6;Small Medium Business (SMB);SME_10;T;OK
RBRS;118876;3;Corporates;CORP_10;T;OK
TBSK;129155;6;Small Medium Business (SMB);SME_10;T;OK
RBAL;130404;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;608198;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;739223;3;Corporates;CORP_10;T;OK
AVAL;173006;3;Corporates;CORP_10;T;OK
RBBH;303807;39;Associations;CORP_10;T;OK
RLUA;291769;16;GROUP Corporate;CORP_10;T;OK
RBRO;149522;3;Corporates;CORP_10;T;OK
RBRO;164270;3;Corporates;CORP_10;T;OK
RBRO;505995;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;281715;6;Small Medium Business (SMB);SME_10;T;OK
RBBY;158289;3;Corporates;CORP_10;T;OK
RBHR;108951;3;Corporates;CORP_10;T;OK
AVAL;463459;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;170455;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;281738;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;176315;3;Corporates;CORP_10;T;OK
RBHU;487792;6;Small Medium Business (SMB);SME_10;T;OK
TLSK;2036337;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;1520636;6;Small Medium Business (SMB);SME_10;T;OK
AREALE;714985;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;779716;6;Small Medium Business (SMB);SME_10;T;OK
RBKO;510627;3;Corporates;CORP_10;T;OK
RBRO;703194;39;Associations;CORP_10;T;OK
RBRU;283884;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;77534;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;471196;3;Corporates;CORP_10;T;OK
AVAL;302888;6;Small Medium Business (SMB);SME_10;T;OK
RLRS;663348;3;Corporates;CORP_10;T;OK
RBRO;304828;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;108595;3;Corporates;CORP_10;T;OK
RBRO;106764;3;Corporates;CORP_10;T;OK
AREALE;702677;6;Small Medium Business (SMB);SME_10;T;OK
CASRS;284627;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;222078;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;691463;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;774919;6;Small Medium Business (SMB);SME_10;T;OK
CASRS;119000;3;Corporates;CORP_10;T;OK
RBRS;542672;3;Corporates;CORP_10;T;OK
RBHR;108895;3;Corporates;CORP_10;T;OK
TBSK;117182;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;227569;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;522392;3;Corporates;CORP_10;T;OK
RBHR;108581;3;Corporates;CORP_10;T;OK
AVAL;345581;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;1487670;3;Corporates;CORP_10;T;OK
AVAL;1852718;3;Corporates;CORP_10;T;OK
RBAL;172486;6;Small Medium Business (SMB);SME_10;T;OK
RLBH;175542;6;Small Medium Business (SMB);SME_10;T;OK
RLUA;648094;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;1340174;3;Corporates;CORP_10;T;OK
RBRS;149849;6;Small Medium Business (SMB);SME_10;T;OK
TLSK;101877;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;290536;39;Associations;CORP_10;T;OK
RBRU;666823;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;172982;3;Corporates;CORP_10;T;OK
RBHU;193377;3;Corporates;CORP_10;T;OK
RBBH;270328;3;Corporates;CORP_10;T;OK
RBAL;155317;6;Small Medium Business (SMB);SME_10;T;OK
CASRS;143108;6;Small Medium Business (SMB);SME_10;T;OK
CASRS;125631;3;Corporates;CORP_10;T;OK
RBBG;68595;3;Corporates;CORP_10;T;OK
RBBY;909051;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;177330;3;Corporates;CORP_10;T;OK
RBRO;530743;3;Corporates;CORP_10;T;OK
RBHU;111553;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;490301;3;Corporates;CORP_10;T;OK
RLBG;131880;3;Corporates;CORP_10;T;OK
AVAL;178302;6;Small Medium Business (SMB);CORP_10;T;OK
RBRO;914767;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;734628;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;321342;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;176322;3;Corporates;CORP_10;T;OK
AVAL;302901;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;148785;3;Corporates;CORP_10;T;OK
AVAL;221746;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;152053;3;Corporates;CORP_10;T;OK
AVAL;292961;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;298318;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;759644;6;Small Medium Business (SMB);SME_10;T;OK
RBAL;1058639;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;90781;6;Small Medium Business (SMB);SME_10;T;OK
RBBY;332229;6;Small Medium Business (SMB);SME_10;T;OK
RLCZ;93048;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;495950;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;127550;3;Corporates;CORP_10;T;OK
AVAL;344695;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;197130;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;267670;3;Corporates;CORP_10;T;OK
RBCZ;198825;6;Small Medium Business (SMB);SME_10;T;OK
Static;*DUMMY_FITCHINV_D_CORP*;3;Corporates;CORP_10;T;OK
Static;*DUMMY_MOODYS_C*;3;Corporates;CORP_10;T;OK
AREALE;714984;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;224501;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;1231388;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;245998;6;Small Medium Business (SMB);SME_10;T;OK
CASRS;672901;3;Corporates;CORP_10;T;OK
RLSI;235265;3;Corporates;CORP_10;T;OK
RLGMBH;180168;3;Corporates;CORP_10;T;OK
RBCZ;170693;6;Small Medium Business (SMB);SME_10;T;OK
RBBY;309569;3;Corporates;CORP_10;T;OK
RBRS;1827285;6;Small Medium Business (SMB);SME_10;T;OK
RBRS;303105;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;196893;3;Corporates;CORP_10;T;OK
RBRO;464435;3;Corporates;CORP_10;T;OK
AVAL;319739;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;132123;6;Small Medium Business (SMB);SME_10;T;OK
RBBY;2100109;3;Corporates;CORP_10;T;OK
RBILEG;1515439;6;Small Medium Business (SMB);SME_10;T;OK
RLBG;271599;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;731149;3;Corporates;CORP_10;T;OK
RLRO;175690;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;171349;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;448479;3;Corporates;CORP_10;T;OK
RBRU;1585026;3;Corporates;CORP_10;T;OK
RBRO;1212092;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;302724;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;479065;3;Corporates;CORP_10;T;OK
AVAL;857503;3;Corporates;CORP_10;T;OK
RBHU;72332;3;Corporates;CORP_10;T;OK
AVAL;331873;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;786331;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;91386;3;Corporates;CORP_10;T;OK
AREALE;702350;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;224035;3;Corporates;CORP_10;T;OK
AVAL;343832;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;72873;3;Corporates;CORP_10;T;OK
RBHU;72464;3;Corporates;CORP_10;T;OK
AVAL;314560;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;191014;6;Small Medium Business (SMB);SME_10;T;OK
RBILEG;225018;3;Corporates;CORP_10;T;OK
RBRO;509961;3;Corporates;CORP_10;T;OK
RLBH;127368;3;Corporates;CORP_10;T;OK
RBBG;210891;3;Corporates;CORP_10;T;OK
RBCZ;306218;3;Corporates;CORP_10;T;OK
AVAL;320176;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;217802;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;445553;3;Corporates;CORP_10;T;OK
AVAL;218269;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;284849;6;Small Medium Business (SMB);SME_10;T;OK
RBKO;137870;6;Small Medium Business (SMB);SME_10;T;OK
AREALE;702579;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;239535;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;1526693;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;165295;3;Corporates;CORP_10;T;OK
AVAL;345488;6;Small Medium Business (SMB);SME_10;T;OK
RBI;15352;3;Corporates;CORP_10;T;OK
AVAL;307759;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;592584;39;Associations;CORP_10;T;OK
RBBG;323041;6;Small Medium Business (SMB);SME_10;T;OK
CASRS;442661;6;Small Medium Business (SMB);SME_10;T;OK
ALEASS;702232;6;Small Medium Business (SMB);SME_10;T;OK
RBBY;311952;3;Corporates;CORP_10;T;OK
RBRU;209616;3;Corporates;CORP_10;T;OK
RBHR;550299;3;Corporates;CORP_10;T;OK
RBRO;927161;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;246368;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;808401;6;Small Medium Business (SMB);SME_10;T;OK
TLSK;310552;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;154090;3;Corporates;CORP_10;T;OK
RBBG;270516;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;672946;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;345920;6;Small Medium Business (SMB);SME_10;T;OK
RLGMBH;1111;3;Corporates;CORP_10;T;OK
ALEASS;701872;6;Small Medium Business (SMB);SME_10;T;OK
RBILEG;696559;3;Corporates;CORP_10;T;OK
RBRO;957334;39;Associations;CORP_10;T;OK
AVAL;319106;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;1487858;3;Corporates;CORP_10;T;OK
AVAL;267703;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;321485;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;191960;3;Corporates;CORP_10;T;OK
RLRO;188028;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;307584;3;Corporates;CORP_10;T;OK
AVAL;192779;3;Corporates;CORP_10;T;OK
RBHU;72412;3;Corporates;CORP_10;T;OK
RBCZ;92023;6;Small Medium Business (SMB);SME_10;T;OK
RLGMBH;1529177;3;Corporates;CORP_10;T;OK
RBRO;282160;6;Small Medium Business (SMB);SME_10;T;OK
RLSI;294252;3;Corporates;CORP_10;T;OK
RBBG;126239;3;Corporates;CORP_10;T;OK
RBRO;124140;6;Small Medium Business (SMB);SME_10;T;OK
RBI;38606;3;Corporates;CORP_10;T;OK
AVAL;215984;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;123561;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;546998;6;Small Medium Business (SMB);SME_10;T;OK
RBAL;172354;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;281107;18;Specialised Lending Project (excl. Commodity);SLOT_RE_6.5;T;OK
RBRO;706257;39;Associations;CORP_10;T;OK
AVAL;319182;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;136292;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;321066;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;535924;3;Corporates;CORP_10;T;OK
RBRO;245848;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;393791;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;128768;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;407867;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;1352223;3;Corporates;CORP_10;T;OK
AVAL;343852;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;794200;3;Corporates;CORP_10;T;OK
RBRS;152309;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;298922;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;733224;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;215693;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;144840;3;Corporates;CORP_10;T;OK
RBI;42864;3;Corporates;CORP_10;T;OK
TBSK;1349276;3;Corporates;CORP_10;T;OK
RBCZ;471142;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;811588;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;165866;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;327013;6;Small Medium Business (SMB);SME_10;T;OK
RBAL;136777;3;Corporates;CORP_10;T;OK
AVAL;210421;6;Small Medium Business (SMB);SME_10;T;OK
RLBY1;804287;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;779717;6;Small Medium Business (SMB);SME_10;T;OK
AREALE;715380;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;1805700;6;Small Medium Business (SMB);SME_10;T;OK
RLBG;186099;6;Small Medium Business (SMB);SME_10;T;OK
RBBY;512004;6;Small Medium Business (SMB);SME_10;T;OK
RLHR;147011;3;Corporates;CORP_10;T;OK
AREALE;702455;39;Associations;CORP_10;T;OK
RBRO;533509;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;172989;3;Corporates;CORP_10;T;OK
RBHU;280925;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;156760;6;Small Medium Business (SMB);SME_10;T;OK
AREALE;702008;3;Corporates;CORP_10;T;OK
RFACTOR;177050;3;Corporates;CORP_10;T;OK
RBRU;261702;6;Small Medium Business (SMB);SME_10;T;OK
